TEAM_ID,PACKET_COUNT,UPTIME_MS,GPS_LAT,GPS_LONG,GPS_ALT_M,TEMP_C,PRESSURE_HPA,OXYGEN_PCT,HUMIDITY_PCT,ECO2_PPM,TVOC_PPB,SPEC_415,SPEC_445,SPEC_480,SPEC_515,SPEC_555,SPEC_590,SPEC_630,SPEC_680,CLEAR,NIR,DT_SCORE,NH3_ppm,CO_ppm,NO2_ppm,LUX
ORG,4,11907,53.923924,0.970291,32511.5,30.76,1015.63,20.775499,19.55,400,0,9,9,10,22,23,16,14,17,146,260,-1,0.285,4.955,0.411,-1
ORG,5,14947,53.923924,87.633529,14.6,30.65,1015.64,20.8032,19.48,400,0,8,8,9,21,22,15,13,16,138,242,-1,0.28,5.212,0.416,-1
ORG,6,17257,53.923927,0.970304,14.5,30.58,1015.65,20.7458,19.41,400,0,9,9,10,22,22,16,14,17,145,258,-1,0.277,4.962,0.42,-1
ORG,7,20296,53.923928,87.633529,15.5,30.53,1015.68,20.823,19.34,400,0,9,9,10,22,23,17,14,17,149,267,-1,0.276,5.225,0.424,-1
ORG,1,5197,53.923925,0.970307,13.8,31.5,1015.53,20.6735,19.51,400,0,4,3,4,16,18,8,6,7,72,98,1,0.267,2.726,0.422,0
ORG,2,7508,53.923925,0.970304,15.1,31.23,1015.47,20.767,19.27,400,0,4,4,4,16,18,8,6,7,74,103,1,0.265,4.936,0.425,0
ORG,1,4279,53.923923,0.970273,15.7,31.52,1015.65,20.6733,20.3,400,0,8,8,9,21,22,15,13,15,129,220,-1,0.271,7.208,0.45,-1
ORG,2,6588,53.923924,0.970274,15.6,31.24,1015.57,20.689699,20.11,400,0,11,11,12,24,24,19,17,20,172,321,-1,0.27,5.046,0.449,-1
ORG,3,9625,53.923924,0.970275,15.6,31.06,1015.61,20.679199,20.07,400,0,10,9,11,22,23,17,15,18,157,287,-1,0.255,5.327,0.46,-1
ORG,4,11932,53.923924,0.970276,15.5,30.93,1015.64,20.712099,20.07,400,0,10,10,11,23,24,18,16,19,165,304,-1,0.257,5.04,0.461,-1
ORG,5,14978,53.923924,0.970277,15.5,30.84,1015.65,20.754101,19.97,400,0,10,10,11,23,23,18,15,18,161,296,-1,0.26,5.341,0.462,-1
ORG,6,17289,53.923924,0.970278,15.5,30.77,1015.66,20.659599,19.86,400,0,9,9,10,21,22,16,13,16,141,253,-1,0.261,5.04,0.463,-1
ORG,7,20327,53.923924,0.970279,15.5,30.72,1015.68,20.698299,19.65,405,0,8,8,9,21,22,16,13,16,142,254,-1,0.263,5.334,0.464,-1
ORG,8,24313,53.923925,0.970279,15.5,31.71,1015.67,20.7363,19.37,400,0,8,8,9,21,22,15,13,15,137,242,-1,0.264,5.69,0.467,-1
ORG,9,27322,53.923925,0.97028,15.5,31.45,1015.67,20.777201,19.12,403,2,9,9,10,22,23,17,15,17,150,271,-1,0.264,5.32,0.468,-1
ORG,10,29629,53.923925,0.970282,15.5,31.25,1015.68,20.8188,19.11,408,1,10,9,11,22,23,17,15,18,156,283,-1,0.264,5.04,0.469,-1
ORG,11,32667,53.923925,0.970283,15.5,31.09,1015.68,20.747601,19.14,423,2,10,10,11,23,23,18,16,19,160,293,-1,0.263,5.327,0.47,-1
ORG,12,34973,53.923925,0.970284,15.5,30.97,1015.68,20.743601,19.22,423,3,13,12,14,26,26,22,19,23,201,388,-1,0.263,5.04,0.472,-1
ORG,13,38014,53.923925,0.970285,15.4,30.88,1015.69,20.749599,19.23,406,4,13,13,14,26,26,22,20,23,203,393,-1,0.264,5.327,0.473,-1
ORG,1,4281,53.923926,0.970291,15.4,31.68,1015.64,20.7805,19.07,400,0,11,10,11,24,24,19,16,19,169,315,-1,0.273,7.191,0.471,-1
ORG,1,4279,53.923929,0.970289,15.2,31.74,1015.7,20.791401,18.85,400,0,7,7,8,20,21,13,11,13,122,210,-1,0.271,7.251,0.482,-1
ORG,2,6588,53.923929,0.970289,15.2,31.45,1015.61,20.783501,18.67,400,0,8,8,9,21,22,15,13,15,140,249,-1,0.27,5.112,0.481,-1
ORG,3,9596,53.923929,0.97029,15.2,31.27,1015.65,20.8106,18.64,400,0,8,8,9,21,22,15,13,15,135,238,-1,0.256,5.375,0.492,-1
ORG,4,11903,53.923929,0.97029,15.1,31.15,1015.67,20.7908,18.65,400,0,9,9,10,22,23,17,14,17,151,274,-1,0.258,5.112,0.494,-1
ORG,5,14943,53.923929,0.970291,15.1,31.05,1015.68,20.7868,18.65,400,0,11,11,12,24,24,19,17,20,175,328,-1,0.26,5.416,0.494,-1
ORG,6,17250,53.923929,0.970291,15.1,30.98,1015.69,20.7848,18.63,400,0,11,11,12,24,25,20,17,20,179,337,-1,0.261,5.106,0.496,-1
ORG,7,20290,26.484108,0.970291,15.1,30.93,1015.68,20.8125,18.6,400,4,12,12,13,25,26,21,19,22,195,370,-1,0.262,5.409,0.496,-1
ORG,8,24276,261.018613,0.970291,15.1,31.93,1015.69,20.7927,18.52,400,0,13,13,14,27,27,23,20,24,208,399,-1,0.264,5.791,0.497,-1
ORG,9,27314,53.92393,0.970291,15.1,31.67,1015.7,20.780899,18.37,411,11,13,13,14,26,27,22,20,24,204,389,-1,0.265,5.409,0.497,-1
ORG,10,29622,53.92393,0.970291,15.1,31.48,1015.72,20.792,18.4,404,13,13,13,15,27,27,23,21,25,209,399,-1,0.265,5.106,0.498,-1
ORG,11,32662,39.484108,260.991024,15.1,31.33,1015.73,20.7999,18.46,406,10,13,12,14,26,26,21,19,23,195,366,-1,0.266,5.423,0.497,-1
ORG,12,34970,53.92393,0.970291,15.1,31.23,1015.71,20.8118,18.48,418,18,11,11,12,24,25,20,18,22,180,331,-1,0.265,5.119,0.498,-1
ORG,13,38008,53.92393,0.970291,15.1,31.13,1015.67,20.8197,18.52,415,18,10,9,10,22,23,17,15,19,151,265,-1,0.261,5.416,0.503,-1
ORG,14,42211,53.92393,0.970291,15.2,32.02,1015.62,20.792,18.62,444,15,9,9,10,22,23,17,15,18,148,257,1,0.266,5.901,0.502,3.69
ORG,15,45252,53.92393,0.97029,15.2,31.77,1015.63,20.7644,18.78,454,17,9,8,9,21,22,16,14,17,136,233,1,0.267,5.458,0.503,3.69
ORG,16,47563,53.92393,0.970291,15.2,31.58,1015.63,20.716499,18.93,455,13,7,6,7,19,20,13,11,13,112,180,1,0.268,5.139,0.502,1.84
ORG,17,50573,53.923929,0.970291,15.2,31.43,1015.64,20.7658,19.11,465,21,8,7,8,20,21,14,12,15,124,206,1,0.27,5.43,0.5,1.84
ORG,18,52885,53.923929,0.970291,15.2,31.33,1015.64,20.752001,19.16,460,28,8,8,9,21,22,16,14,17,136,231,1,0.27,5.159,0.5,1.84
ORG,19,55899,53.923929,0.970291,15.2,31.25,1015.64,20.712601,19.25,478,32,7,7,7,19,20,13,11,13,111,179,1,0.27,5.437,0.502,1.84
ORG,1,4280,53.923929,0.970293,15.2,32.15,1015.68,20.722401,19.31,400,0,13,13,14,27,27,22,20,24,205,390,-1,0.275,7.234,0.497,-1
ORG,2,6589,53.923929,0.970293,15.3,31.86,1015.59,20.725599,19.04,400,0,13,13,14,26,27,23,20,24,206,392,-1,0.288,5.145,0.486,-1
ORG,3,9630,53.923929,0.970293,15.3,31.67,1015.62,20.782801,18.9,400,0,13,13,14,26,48,48,51,59,364,552,-1,0.269,5.444,0.497,-1
ORG,4,11937,53.923926,0.970293,16.2,31.5,1015.57,20.794701,18.84,400,0,380,399,492,658,3552,4262,4987,6682,19777,15298,-1,0.262,5.106,0.504,-1
ORG,5,14976,53.923926,0.970292,16.2,31.37,1015.52,20.8323,18.81,400,0,807,1123,1603,1970,882,1060,1304,1577,6465,5936,-1,0.262,5.409,0.506,-1
ORG,6,17284,53.923926,0.970292,16.2,31.31,1015.55,20.7761,18.81,400,0,13,13,15,27,27,23,21,25,212,408,-1,0.266,5.125,0.504,-1
ORG,7,20324,53.923926,0.970292,16.2,31.27,1015.56,20.7761,18.83,400,0,13,13,14,27,27,23,21,25,209,402,-1,0.266,5.437,0.504,-1
ORG,8,24625,53.923926,0.970293,16.2,32.3,1015.58,20.770201,18.7,400,0,13,13,14,26,26,22,20,24,203,392,0,0.267,5.945,0.506,1.84
ORG,9,27666,53.923926,0.970294,16.3,32.05,1015.59,20.790001,18.51,400,6,13,13,14,26,26,22,20,24,205,395,0,0.268,5.437,0.506,1.84
ORG,10,29974,53.923926,0.970294,16.3,31.87,1015.59,20.7682,18.53,404,0,12,12,13,25,26,21,19,23,196,375,0,0.268,5.125,0.506,3.69
ORG,11,33017,53.923926,0.970294,16.3,31.73,1015.59,20.7439,18.55,412,6,12,12,13,25,26,21,19,22,194,371,0,0.269,5.444,0.506,1.84
ORG,12,35326,53.923926,0.970294,16.3,31.63,1015.6,20.7794,18.56,415,12,12,12,13,25,26,21,19,23,196,376,0,0.269,5.145,0.506,1.84
ORG,13,40182,53.923925,0.970293,16.2,32.49,1015.63,20.830799,18.46,400,0,11,11,12,24,24,19,17,20,177,333,0,0.27,6.208,0.507,1.84
ORG,14,42492,53.923925,0.970292,16.2,32.25,1015.64,20.7841,18.32,402,10,10,10,11,23,24,19,17,20,174,326,0,0.268,5.139,0.509,1.84
ORG,15,45534,53.923926,0.970293,16.2,32.05,1015.64,20.7833,18.36,408,11,11,11,12,24,25,20,17,21,182,344,0,0.27,5.451,0.507,1.84
ORG,16,47843,53.923926,0.970293,16.2,31.91,1015.64,20.7913,18.38,413,12,11,11,12,24,25,20,18,21,184,350,0,0.27,5.139,0.507,1.84
ORG,17,50883,53.923926,0.970293,16.1,31.81,1015.64,20.8006,18.41,412,8,12,12,13,25,26,21,19,23,198,380,0,0.27,5.458,0.508,1.84
ORG,18,55009,53.923926,0.970294,16.1,32.64,1015.6,20.7729,18.32,400,5,13,12,14,26,26,22,19,23,201,386,0,0.271,5.923,0.509,1.84
ORG,19,58051,53.923927,0.970294,16.1,32.39,1015.6,20.816999,18.19,403,6,12,11,13,25,25,20,18,22,187,354,0,0.271,5.465,0.509,1.84
ORG,20,60360,53.923927,0.970294,16.1,32.2,1015.61,20.822399,18.24,410,6,12,11,13,25,25,20,18,21,185,350,0,0.272,5.165,0.509,1.84
ORG,21,63400,53.923927,0.970294,16.1,32.06,1015.62,20.7749,18.28,420,13,12,12,13,25,26,22,19,23,198,377,0,0.272,5.471,0.509,1.84
ORG,22,65710,53.923927,0.970294,16.1,31.96,1015.63,20.7808,18.32,417,16,12,12,13,25,26,21,19,23,196,373,0,0.272,5.172,0.509,3.69
ORG,23,68752,53.923926,0.970294,16.1,31.89,1015.63,20.757099,18.35,428,21,12,12,13,25,26,21,19,22,192,364,0,0.273,5.471,0.509,3.69
ORG,24,72879,53.923926,0.970294,16.1,32.83,1015.62,20.7512,18.27,417,11,12,12,13,25,26,21,19,23,194,368,0,0.273,5.937,0.509,1.84
ORG,25,75919,53.923926,0.970294,16.1,32.56,1015.62,20.7749,18.26,455,16,12,12,13,25,26,21,19,22,191,363,0,0.274,5.478,0.51,1.84
ORG,26,78228,53.923926,0.970294,16.1,32.37,1015.64,20.743299,18.44,469,20,12,12,13,25,25,21,18,22,189,356,0,0.274,5.179,0.51,1.84
ORG,27,81275,53.923926,0.970293,16.1,32.21,1015.64,20.768299,18.67,463,20,12,12,13,25,26,21,19,23,197,374,0,0.275,5.492,0.509,1.84
ORG,28,83589,53.923927,0.970293,16.1,32.1,1015.64,20.7584,18.72,461,25,12,12,13,25,26,21,19,23,194,366,0,0.275,5.192,0.509,1.84
ORG,29,86629,53.923927,0.970292,16.1,32.02,1015.65,20.724899,18.78,466,29,12,12,13,25,25,20,19,22,188,354,0,0.276,5.513,0.509,1.84
ORG,30,90757,53.923928,0.970291,16.1,32.91,1015.64,20.721001,18.69,443,17,11,11,13,25,909,1105,1362,1695,6647,5682,0,0.276,5.967,0.509,1.84
ORG,31,93798,53.923928,0.970291,16.1,32.62,1015.56,20.7222,18.54,448,22,1212,1703,2237,2860,3093,3866,4282,5592,16254,12965,0,0.273,5.478,0.512,2670.8
ORG,32,96108,53.923928,0.970291,16.1,32.4,1015.5,20.741899,18.57,452,27,962,1210,1725,2105,2427,3110,3620,4607,16639,13681,0,0.273,5.165,0.512,2370.36
ORG,33,99147,53.923928,0.970291,16.1,32.25,1015.48,20.7682,18.64,472,33,902,1135,1539,1881,2136,2649,3146,4084,13982,11982,0,0.273,5.492,0.512,2208.15
ORG,34,101459,53.923928,0.97029,16.1,32.14,1015.45,20.7794,18.71,479,38,755,1030,1435,1751,1989,2412,3031,3467,12329,9587,0,0.272,5.199,0.513,2130.74
ORG,35,104500,53.923929,0.97029,16,32.05,1015.43,20.797199,18.79,493,42,985,1427,1940,2197,2534,2873,3493,3935,15453,10171,0,0.272,5.478,0.514,1911.4
ORG,36,108626,53.923929,0.97029,16,32.95,1015.34,20.7498,18.9,481,38,717,836,1134,1552,1585,1980,2466,2614,11681,7946,0,0.272,5.967,0.515,1727.08
ORG,37,111669,53.923929,0.97029,16,32.71,1015.36,20.784599,18.89,480,38,728,972,1284,1559,1388,1608,2088,2377,8950,7238,0,0.274,5.499,0.512,1559.35
ORG,38,113978,53.923929,0.97029,16,32.54,1015.42,20.7609,18.95,467,36,11,11,12,24,24,19,17,20,174,323,0,0.273,5.185,0.512,1.84
ORG,39,117017,53.923929,0.970289,16,32.42,1015.46,20.7491,18.94,457,42,11,11,12,24,24,19,17,20,174,325,0,0.272,5.492,0.513,1.84
ORG,40,119326,53.923929,0.970289,16,32.33,1015.48,20.741199,18.87,456,46,11,11,12,24,25,19,17,21,176,330,0,0.272,5.179,0.514,1.84
ORG,41,122369,53.923929,0.970288,16,32.27,1015.5,20.753,18.77,445,39,11,10,12,24,24,18,16,20,165,304,0,0.271,5.492,0.515,1.84
ORG,42,126495,53.923929,0.970288,15.9,33.19,1015.5,20.7728,18.6,447,25,12,12,13,25,25,20,18,22,184,346,0,0.273,5.952,0.515,1.84
ORG,43,129536,53.923929,0.970288,15.9,32.94,1015.5,20.7609,18.53,466,39,12,12,13,25,26,21,19,22,193,368,0,0.274,5.506,0.516,1.84
ORG,44,131847,53.923929,0.970288,15.9,32.74,1015.5,20.7446,18.56,449,36,12,12,13,26,26,21,19,23,194,369,0,0.274,5.185,0.516,1.84
ORG,45,134890,53.923929,0.970288,15.9,32.59,1015.51,20.746599,18.51,447,37,12,12,14,26,26,22,19,23,198,378,0,0.275,5.506,0.516,1.84
ORG,46,137200,53.923929,0.970288,15.9,32.49,1015.51,20.752501,18.49,454,41,12,12,13,26,26,21,19,23,193,366,0,0.275,5.199,0.517,1.84
ORG,47,140241,53.923929,0.970288,15.9,32.41,1015.5,20.7663,18.46,451,39,12,12,13,25,25,21,18,22,189,359,0,0.276,5.513,0.517,1.84
ORG,48,144370,53.923929,0.970288,15.9,33.33,1015.51,20.7801,18.3,436,29,13,13,14,26,26,22,20,24,200,382,0,0.278,5.989,0.517,1.84
ORG,49,147410,53.923929,0.970288,15.8,33.08,1015.51,20.7348,18.15,450,31,12,11,13,25,25,20,18,21,183,343,0,0.279,5.534,0.517,1.84
ORG,50,149720,53.923929,0.970288,15.8,32.88,1015.53,20.7624,18.12,446,38,12,12,13,25,26,21,19,22,190,358,0,0.279,5.212,0.517,1.84
ORG,51,152761,53.923929,0.970288,15.8,32.73,1015.52,20.7505,18.08,453,38,12,12,13,25,26,21,19,22,191,363,0,0.279,5.527,0.517,1.84
ORG,52,155072,53.923929,0.970288,15.8,32.62,1015.51,20.7722,18.07,441,38,11,11,12,25,25,20,18,21,181,339,0,0.279,5.205,0.518,1.84
ORG,53,158114,53.923929,0.970288,15.8,32.54,1015.53,20.754499,18.04,446,38,11,10,12,24,24,19,17,20,169,313,0,0.281,5.52,0.516,1.84
ORG,54,162240,53.923929,0.970288,15.8,33.42,1015.54,20.754499,17.94,444,32,10,10,11,23,24,18,16,19,167,309,0,0.281,6.019,0.516,1.84
ORG,55,165284,53.923929,0.970288,15.8,33.16,1015.54,20.7794,17.83,445,39,11,11,12,24,24,19,17,20,175,327,0,0.282,5.548,0.516,1.84
ORG,56,167598,53.923929,0.970289,15.8,32.96,1015.53,20.7696,17.87,455,38,10,10,11,23,24,18,16,19,166,307,0,0.281,5.232,0.516,1.84
ORG,57,170638,53.923929,0.970289,15.8,32.81,1015.52,20.7854,17.9,450,37,10,10,11,23,24,18,16,19,165,305,0,0.283,5.548,0.515,1.84
ORG,58,172947,53.923929,0.97029,15.8,32.7,1015.53,20.7715,17.93,452,44,10,10,11,23,24,18,16,19,166,307,0,0.283,5.232,0.515,1.84
ORG,59,175988,53.92393,0.97029,15.8,32.61,1015.54,20.7439,17.96,455,45,10,10,11,23,23,17,15,18,158,291,0,0.283,5.555,0.516,1.84
ORG,60,180116,53.92393,0.97029,15.9,33.5,1015.56,20.7775,17.88,446,39,11,11,12,24,24,19,17,20,174,328,0,0.283,6.027,0.516,1.84
ORG,61,183159,53.92393,0.97029,15.9,33.25,1015.57,20.7498,17.84,456,48,9,9,10,22,23,17,14,17,151,276,0,0.283,5.548,0.517,1.84
ORG,62,185470,53.923931,0.97029,15.9,33.04,1015.56,20.751801,17.91,468,48,9,9,10,22,23,17,14,17,151,275,0,0.283,5.246,0.517,1.84
ORG,63,188509,53.923931,0.97029,15.9,32.88,1015.55,20.789301,18.02,465,45,10,9,11,23,23,17,15,18,157,288,0,0.283,5.569,0.518,1.84
ORG,64,190820,53.923931,0.97029,15.9,32.77,1015.55,20.7439,18.08,472,52,9,9,10,22,23,17,15,17,153,280,0,0.284,5.252,0.517,1.84
ORG,65,193860,53.923931,0.97029,15.9,32.68,1015.56,20.7787,18.27,492,57,9,9,10,22,23,16,14,17,149,271,0,0.286,5.584,0.516,1.84
ORG,66,197986,53.92393,0.97029,15.9,33.59,1015.59,20.686899,18.44,505,51,11,10,12,24,24,18,16,19,169,315,0,0.288,6.064,0.515,1.84
ORG,67,201027,53.92393,0.97029,15.9,33.33,1015.57,20.7236,18.47,500,52,10,10,11,23,24,18,16,19,165,306,0,0.288,5.591,0.514,1.84
ORG,68,203339,53.92393,0.97029,15.9,33.13,1015.57,20.709801,18.54,502,53,11,11,12,24,24,19,17,20,173,326,0,0.288,5.279,0.514,1.84
ORG,69,206380,53.92393,0.97029,15.9,32.97,1015.57,20.727501,18.56,500,55,11,11,12,24,25,19,17,20,178,337,0,0.289,5.605,0.513,1.84
ORG,70,208689,53.92393,0.97029,15.9,32.85,1015.57,20.698,18.58,506,65,11,11,12,25,25,20,17,20,181,344,0,0.29,5.273,0.512,1.84
ORG,71,211730,53.92393,0.970291,15.9,32.76,1015.56,20.7295,18.59,502,62,11,11,12,24,24,19,17,20,175,332,0,0.29,5.612,0.512,1.84
ORG,72,215859,53.92393,0.970291,15.9,33.62,1015.63,20.6973,18.4,462,50,11,11,13,25,25,20,18,21,186,354,0,0.29,6.072,0.512,1.84
ORG,73,218900,53.923931,0.970291,15.9,33.36,1015.63,20.695999,18.21,473,58,12,12,13,25,25,20,17,21,182,347,0,0.289,5.584,0.513,1.84
ORG,74,221210,53.923931,0.970292,15.9,33.16,1015.62,20.7248,18.14,460,57,11,10,11,24,24,19,17,20,174,328,0,0.289,5.225,0.514,1.84
ORG,75,224252,53.923931,0.970292,15.9,33,1015.63,20.7019,18.07,456,54,12,11,13,25,25,20,18,21,185,353,0,0.289,5.576,0.515,1.84
ORG,76,226562,53.923931,0.970291,15.9,32.89,1015.61,20.7236,18.04,460,56,11,11,12,24,24,19,17,20,176,332,0,0.289,5.259,0.515,1.84
ORG,77,229603,53.923931,0.970291,15.9,32.81,1015.6,20.7563,18.05,476,60,11,11,12,24,25,19,17,20,178,337,0,0.289,5.591,0.515,1.84
ORG,78,233731,53.923931,0.970291,15.9,33.71,1015.6,20.7642,17.96,454,46,10,10,11,24,24,19,16,19,171,322,0,0.29,6.087,0.515,1.84
ORG,79,236774,53.923931,0.97029,15.9,33.45,1015.6,20.744499,17.82,463,54,9,9,10,22,22,16,14,17,147,265,0,0.289,5.591,0.515,1.84
ORG,80,239084,53.923931,0.97029,15.9,33.25,1015.59,20.7682,17.9,475,56,10,10,11,23,24,18,16,18,163,304,0,0.29,5.279,0.514,1.84
ORG,81,242126,53.923931,0.97029,15.9,33.08,1015.59,20.757,18.07,491,66,10,10,11,24,24,18,16,19,168,311,0,0.288,5.591,0.517,1.84
ORG,82,244435,53.923931,0.970291,15.9,32.98,1015.6,20.7327,18.17,483,59,10,10,11,23,24,18,16,19,163,300,0,0.291,5.273,0.514,1.84
ORG,83,247482,53.923931,0.970291,15.9,32.89,1015.62,20.7229,18.19,475,62,10,10,11,23,24,18,15,18,160,296,0,0.292,5.605,0.514,1.84
ORG,84,251612,53.923931,0.970291,15.9,33.77,1015.55,20.740601,18.07,458,53,10,10,11,24,24,18,16,19,169,317,0,0.292,6.087,0.514,1.84
ORG,85,254653,53.923931,0.970292,15.9,33.51,1015.6,20.743999,17.92,467,55,11,11,12,24,25,19,17,20,176,332,0,0.292,5.605,0.514,1.84
ORG,86,256963,53.923931,0.970292,15.9,33.31,1015.62,20.752399,17.93,476,63,11,11,12,24,24,19,17,20,174,328,0,0.292,5.293,0.514,1.84
ORG,87,260006,53.923931,0.970293,15.9,33.16,1015.63,20.7386,17.96,472,58,9,9,10,22,23,16,14,17,153,281,0,0.293,5.626,0.514,1.84
ORG,88,262317,53.923931,0.970293,15.9,33.06,1015.63,20.784,17.97,472,63,10,9,11,23,23,17,15,18,162,300,0,0.293,5.293,0.514,1.84
ORG,89,265359,53.923931,0.970293,15.9,32.97,1015.66,20.734699,17.99,478,64,9,9,10,22,23,16,14,17,149,271,0,0.293,5.612,0.515,1.84
ORG,90,269486,53.92393,0.970294,15.8,33.85,1015.65,20.7288,17.88,464,58,10,10,11,23,23,17,15,18,159,291,0,0.294,6.102,0.514,1.84
ORG,91,272528,53.92393,0.970294,15.8,33.58,1015.66,20.7425,17.78,474,60,10,10,11,23,24,18,15,18,162,296,0,0.294,5.633,0.514,1.84
ORG,92,274837,53.92393,0.970294,15.8,33.39,1015.66,20.732201,17.84,480,67,32,35,47,63,31,27,27,32,219,375,0,0.291,5.293,0.516,1.84
ORG,93,277878,53.92393,0.970294,15.8,33.25,1015.66,20.743999,17.92,486,71,16,16,18,30,30,28,26,31,247,471,0,0.298,5.633,0.511,3.69
ORG,94,280188,53.92393,0.970294,15.8,33.16,1015.67,20.7342,17.96,459,64,16,16,18,31,29,26,24,29,234,446,0,0.296,5.259,0.511,3.69
ORG,95,283232,53.923929,0.970293,15.8,33.07,1015.67,20.709101,17.9,479,65,15,15,17,30,29,26,24,29,232,441,0,0.294,5.598,0.512,5.53
ORG,96,287360,53.923929,0.970292,15.8,33.96,1015.69,20.7243,17.77,454,51,15,15,17,29,30,27,25,30,240,457,0,0.293,6.087,0.512,3.69
ORG,97,290401,53.923929,0.970291,15.8,33.68,1015.67,20.751801,17.64,449,61,24,25,31,45,29,26,24,30,228,420,0,0.286,5.598,0.519,3.69
ORG,1,6621,53.923896,0.970282,14.1,32.39,1015.5,20.827101,18.6,400,0,8,8,9,22,23,16,13,15,144,262,1,3.949,3.463,0.338,1.84
ORG,2,8932,53.923899,0.970282,14.8,32.13,1015.48,20.819901,18.44,400,0,11,11,12,24,25,19,16,19,174,332,1,1.941,5.001,0.326,1.84
ORG,3,11939,53.923908,0.970295,15.9,31.93,1015.51,20.761299,18.49,400,0,12,12,13,26,26,21,18,21,191,368,1,0.977,4.739,0.336,1.84
